meet_date,meet_name,score_site,session_id,score_url,is_wag,export_status,export_filename,export_date,export_message
2026-03-27 19:00,WCGNIC '26: Session #2 Semifinals,Virtius,1kb-loVT67,https://virti.us/session?s=1kb-loVT67,true,NOT_PROCESSED,,,
2026-03-27 14:00,WCGNIC '26: Session #1 Semifinals,Virtius,odc8x_O3gz,https://virti.us/session?s=odc8x_O3gz,true,NOT_PROCESSED,,,
2026-03-22 15:00,Penn State vs Ohio State,Virtius,c27aOjFALJ,https://virti.us/session?s=c27aOjFALJ,false,NOT_PROCESSED,,,
2026-03-22 14:00,Michigan vs Nebraska,Virtius,BETNOQhMV5,https://virti.us/session?s=BETNOQhMV5,false,NOT_PROCESSED,,,
2026-03-21 22:00,California vs Oklahoma,Virtius,sJ3UJjy6mj,https://virti.us/session?s=sJ3UJjy6mj,false,NOT_PROCESSED,,,
2026-03-21 20:00,MPSF Championship 2026,Virtius,pXigqPjAcN,https://virti.us/session?s=pXigqPjAcN,true,NOT_PROCESSED,,,
2026-03-21 20:00,Mountain West Championship 2026,Virtius,NkrJ3Mrpeq,https://virti.us/session?s=NkrJ3Mrpeq,true,NOT_PROCESSED,,,
2026-03-21 20:00,SEC Championship 2026 Session #2,Virtius,ehuT37YgcP,https://virti.us/session?s=ehuT37YgcP,true,NOT_PROCESSED,,,
2026-03-21 19:00,ACC Championship 2026 Session #2,Virtius,BVN2I6PA8r,https://virti.us/session?s=BVN2I6PA8r,true,NOT_PROCESSED,,,
2026-03-21 19:00,Big 12 Championship 2026 Session #2,Virtius,0L_12Cw45Q,https://virti.us/session?s=0L_12Cw45Q,true,NOT_PROCESSED,,,
2026-03-21 17:00,GEC Championship 2026 Session #2,Virtius,jxabfw60Ud,https://virti.us/session?s=jxabfw60Ud,true,NOT_PROCESSED,,,
2026-03-21 15:00,SEC Championship 2026 Session #1,Virtius,I6uRyuMJx3,https://virti.us/session?s=I6uRyuMJx3,true,NOT_PROCESSED,,,
2026-03-21 14:30,ACC Championship 2026 Session #1,Virtius,m44-xiwSX7,https://virti.us/session?s=m44-xiwSX7,true,NOT_PROCESSED,,,
2026-03-21 14:00,MAC Championships 2026,Virtius,OJtF2Kpw94,https://virti.us/session?s=OJtF2Kpw94,true,NOT_PROCESSED,,,
2026-03-21 14:00,Big 12 Championship 2026 Session #1,Virtius,WL5gII4VIz,https://virti.us/session?s=WL5gII4VIz,true,NOT_PROCESSED,,,
2026-03-21 14:00,USAGCC '26 (Event Finals),Virtius,Qc_OOMpm17,https://virti.us/session?s=Qc_OOMpm17,false,NOT_PROCESSED,,,
2026-03-21 12:00,GEC Championship 2026 Session #1,Virtius,oejfZzEIJx,https://virti.us/session?s=oejfZzEIJx,true,NOT_PROCESSED,,,
2026-03-20 19:00,MIC Championship 2026,Virtius,bkWSTM_o1r,https://virti.us/session?s=bkWSTM_o1r,true,NOT_PROCESSED,,,
2026-03-20 16:00,USAGCC '26 (Team & AA),Virtius,3OvqIdgqRF,https://virti.us/session?s=3OvqIdgqRF,false,NOT_PROCESSED,,,
2026-03-20 14:00,NCGA Championship 2026,Virtius,YGZYMRqzph,https://virti.us/session?s=YGZYMRqzph,true,NOT_PROCESSED,,,
2026-03-15 17:00,Arizona State / Utah State / SEMO,Virtius,qaIu9ZOkAZ,https://virti.us/session?s=qaIu9ZOkAZ,true,NOT_PROCESSED,,,
2026-03-15 17:00,Stanford vs Boise State,Virtius,x1e_Alp7AQ,https://virti.us/session?s=x1e_Alp7AQ,true,NOT_PROCESSED,,,
2026-03-15 17:00,California / Penn / UC Davis / Washington,Virtius,Pw0KO5RecM,https://virti.us/session?s=Pw0KO5RecM,true,NOT_PROCESSED,,,
2026-03-15 15:00,Minnesota / Illinois / Iowa / NIU,Virtius,ooimYI6H54,https://virti.us/session?s=ooimYI6H54,true,NOT_PROCESSED,,,
2026-03-15 14:00,Bridgeport / SCSU / Yale,Virtius,qs7UHFKiJa,https://virti.us/session?s=qs7UHFKiJa,true,NOT_PROCESSED,,,
2026-03-15 14:00,Pitt / Illinois State / WVU,Virtius,URR-86EdLZ,https://virti.us/session?s=URR-86EdLZ,true,NOT_PROCESSED,,,
2026-03-15 14:00,Michigan State vs Brown,Virtius,Fju_qn_8ov,https://virti.us/session?s=Fju_qn_8ov,true,NOT_PROCESSED,,,
2026-03-15 13:30,Bowling Green vs Centenary,Virtius,mNKvR6JW7Q,https://virti.us/session?s=mNKvR6JW7Q,true,NOT_PROCESSED,,,
2026-03-15 13:00,GW / Temple / Maryland / Towson,Virtius,L1IE_b--x3,https://virti.us/session?s=L1IE_b--x3,true,NOT_PROCESSED,,,
2026-03-15 13:00,Kent State vs Eastern Michigan,Virtius,YvPI_0Oysg,https://virti.us/session?s=YvPI_0Oysg,true,NOT_PROCESSED,,,
2026-03-14 22:30,UCLA vs Utah,Virtius,RrkpEFzuvQ,https://virti.us/session?s=RrkpEFzuvQ,true,NOT_PROCESSED,,,
2026-03-14 20:00,Air Force vs Fisk,Virtius,k8DU4lJgqf,https://virti.us/session?s=k8DU4lJgqf,true,NOT_PROCESSED,,,
2026-03-14 19:00,Stanford Senior Night Quad,Virtius,Q529aBRrrb,https://virti.us/session?s=Q529aBRrrb,false,NOT_PROCESSED,,,
2026-03-14 17:00,Oregon State vs Denver,Virtius,Mqp-0OOoOq,https://virti.us/session?s=Mqp-0OOoOq,true,NOT_PROCESSED,,,
2026-03-14 17:00,Nebraska vs Illinois,Virtius,bJ3YQOOzkF,https://virti.us/session?s=bJ3YQOOzkF,false,NOT_PROCESSED,,,
2026-03-14 14:00,William & Mary vs Alaska,Virtius,lxsR81DoG5,https://virti.us/session?s=lxsR81DoG5,true,NOT_PROCESSED,,,
2026-03-14 14:00,William & Mary vs Simpson,Virtius,5skDJw5RAK,https://virti.us/session?s=5skDJw5RAK,false,NOT_PROCESSED,,,
2026-03-14 13:00,Springfield / Temple / Navy,Virtius,tvarqrCUQj,https://virti.us/session?s=tvarqrCUQj,false,NOT_PROCESSED,,,
2026-03-14 11:00,West Chester vs Cornell,Virtius,RaF9vQELpW,https://virti.us/session?s=RaF9vQELpW,true,NOT_PROCESSED,,,
2026-03-13 22:30,California / San Jose State / Stanford,Virtius,b3rm9Pem6F,https://virti.us/session?s=b3rm9Pem6F,true,NOT_PROCESSED,,,
2026-03-13 21:30,Washington vs Sac State,Virtius,Xx5K7vTA79,https://virti.us/session?s=Xx5K7vTA79,true,NOT_PROCESSED,,,
2026-03-13 21:00,Arizona / TWU / Ohio State / SEMO,Virtius,H6LCC9pDsG,https://virti.us/session?s=H6LCC9pDsG,true,NOT_PROCESSED,,,
2026-03-13 20:30,LSU vs Arkansas,Virtius,tUaf8gfgTb,https://virti.us/session?s=tUaf8gfgTb,true,NOT_PROCESSED,,,
2026-03-13 20:00,Boise State vs Southern Utah,Virtius,pT8SEdIE1t,https://virti.us/session?s=pT8SEdIE1t,true,NOT_PROCESSED,,,
2026-03-13 20:00,Auburn vs Missouri,Virtius,aNICtKEKgL,https://virti.us/session?s=aNICtKEKgL,true,NOT_PROCESSED,,,
2026-03-13 19:30,Alabama vs Georgia,Virtius,IUUm0fIyfS,https://virti.us/session?s=IUUm0fIyfS,true,NOT_PROCESSED,,,
2026-03-13 19:00,UNC / Nebraska / Penn State,Virtius,QYG4A-rPsU,https://virti.us/session?s=QYG4A-rPsU,true,NOT_PROCESSED,,,
2026-03-13 19:00,Rutgers / Western Michigan / UNH / LIU,Virtius,D8CHeQ9UMr,https://virti.us/session?s=D8CHeQ9UMr,true,NOT_PROCESSED,,,
2026-03-13 19:00,Kentucky vs Florida,Virtius,lAKDlXEzgu,https://virti.us/session?s=lAKDlXEzgu,true,NOT_PROCESSED,,,
2026-03-13 18:45,Michigan / Oklahoma / Eastern Michigan,Virtius,TD07p3iTBt,https://virti.us/session?s=TD07p3iTBt,true,NOT_PROCESSED,,,
2026-03-13 18:00,Clemson vs BYU,Virtius,Xh8RMWKfYU,https://virti.us/session?s=Xh8RMWKfYU,true,NOT_PROCESSED,,,
2026-03-13 18:00,CMU vs Ball State,Virtius,QY4e1Z2xyW,https://virti.us/session?s=QY4e1Z2xyW,true,NOT_PROCESSED,,,
2026-03-13 18:00,NC State vs WVU,Virtius,eqlxEmoKCZ,https://virti.us/session?s=eqlxEmoKCZ,true,NOT_PROCESSED,,,
2026-03-13 17:00,Greenville vs Centenary,Virtius,YLCerqVflZ,https://virti.us/session?s=YLCerqVflZ,true,NOT_PROCESSED,,,
2026-03-12 18:30,William & Mary vs Alaska,Virtius,W4mEcGUbqn,https://virti.us/session?s=W4mEcGUbqn,true,NOT_PROCESSED,,,
2026-03-09 19:45,Denver vs Air Force,Virtius,4f57LlizDy,https://virti.us/session?s=4f57LlizDy,true,NOT_PROCESSED,,,
2026-03-08 17:45,Florida vs LSU,Virtius,uk1Y2G_Tkw,https://virti.us/session?s=uk1Y2G_Tkw,true,NOT_PROCESSED,,,
2026-03-08 17:00,UC Davis vs Sac State,Virtius,BUIo3lqLMV,https://virti.us/session?s=BUIo3lqLMV,true,NOT_PROCESSED,,,
2026-03-08 14:45,Oklahoma vs TWU,Virtius,YjNMXsjWT7,https://virti.us/session?s=YjNMXsjWT7,true,NOT_PROCESSED,,,
2026-03-08 14:00,Brown / Bridgeport / LIU / SCSU,Virtius,G8OxcKk92U,https://virti.us/session?s=G8OxcKk92U,true,NOT_PROCESSED,,,
2026-03-08 14:00,Isla HBCU Classic 2026,Virtius,IAfP_V-PJY,https://virti.us/session?s=IAfP_V-PJY,true,NOT_PROCESSED,,,
2026-03-08 13:00,UNH / Bowling Green / GW,Virtius,16Rc-7yEMe,https://virti.us/session?s=16Rc-7yEMe,true,NOT_PROCESSED,,,
2026-03-07 19:00,California vs Boise State,Virtius,u-hE9z3HCD,https://virti.us/session?s=u-hE9z3HCD,true,NOT_PROCESSED,,,
2026-03-07 19:00,Maryland / Temple / Ball State / Cornell,Virtius,PaLR8-h_6w,https://virti.us/session?s=PaLR8-h_6w,true,NOT_PROCESSED,,,
2026-03-07 19:00,WIAC Championship 2026 - Session #2,Virtius,HoQuHIV-Iq,https://virti.us/session?s=HoQuHIV-Iq,true,NOT_PROCESSED,,,
2026-03-07 19:00,Oklahoma vs California,Virtius,4JqjD6NmQl,https://virti.us/session?s=4JqjD6NmQl,false,NOT_PROCESSED,,,
2026-03-07 18:00,Pink Invitational 2026,Virtius,11M-Sufasy,https://virti.us/session?s=11M-Sufasy,true,NOT_PROCESSED,,,
2026-03-07 17:00,Stanford vs UCLA,Virtius,N9DghGCiZu,https://virti.us/session?s=N9DghGCiZu,true,NOT_PROCESSED,,,
2026-03-07 17:00,Utah / WVU / BYU,Virtius,witaXQooTN,https://virti.us/session?s=witaXQooTN,true,NOT_PROCESSED,,,
2026-03-07 17:00,Simpson / Greenville / Nebraska,Virtius,OoFdUjKhou,https://virti.us/session?s=OoFdUjKhou,false,NOT_PROCESSED,,,
2026-03-07 14:00,William & Mary vs Navy,Virtius,huQlnZECdm,https://virti.us/session?s=huQlnZECdm,false,NOT_PROCESSED,,,
2026-03-07 13:30,WIAC Championship 2026 - Session #1,Virtius,ZO1RSbA8he,https://virti.us/session?s=ZO1RSbA8he,true,NOT_PROCESSED,,,
2026-03-07 13:00,NCGA East Regional '26,Virtius,SelXXbkHvu,https://virti.us/session?s=SelXXbkHvu,true,NOT_PROCESSED,,,
2026-03-07 13:00,Michigan vs Penn State,Virtius,2vqOza8C-n,https://virti.us/session?s=2vqOza8C-n,false,NOT_PROCESSED,,,
2026-03-07 13:00,Army / Greenville / Springfield,Virtius,l2puY2D3BJ,https://virti.us/session?s=l2puY2D3BJ,false,NOT_PROCESSED,,,
2026-03-06 21:00,Air Force / San Jose State / Denver,Virtius,lMTBOddrop,https://virti.us/session?s=lMTBOddrop,true,NOT_PROCESSED,,,
2026-03-06 20:30,Southern Utah vs Washington,Virtius,mcT0dptxdx,https://virti.us/session?s=mcT0dptxdx,true,NOT_PROCESSED,,,
2026-03-06 20:15,Arkansas vs Oklahoma,Virtius,Ebwpf5zOez,https://virti.us/session?s=Ebwpf5zOez,true,NOT_PROCESSED,,,
2026-03-06 20:00,Auburn vs Michigan State,Virtius,OrGxmQQAz7,https://virti.us/session?s=OrGxmQQAz7,true,NOT_PROCESSED,,,
2026-03-06 20:00,Arizona vs Arizona State,Virtius,N2eouBg96T,https://virti.us/session?s=N2eouBg96T,true,NOT_PROCESSED,,,
2026-03-06 20:00,TWU vs Nebraska,Virtius,MFfJjYpRdT,https://virti.us/session?s=MFfJjYpRdT,true,NOT_PROCESSED,,,
2026-03-06 19:30,Alabama vs Kentucky,Virtius,jyCHbLEwbI,https://virti.us/session?s=jyCHbLEwbI,true,NOT_PROCESSED,,,
2026-03-06 19:00,Centenary / Wilberforce / Fisk,Virtius,x2tUQZ1P8q,https://virti.us/session?s=x2tUQZ1P8q,true,NOT_PROCESSED,,,
2026-03-06 19:00,Georgia vs Missouri,Virtius,kqfoXXSKUB,https://virti.us/session?s=kqfoXXSKUB,true,NOT_PROCESSED,,,
2026-03-06 18:45,UNC vs Minnesota,Virtius,a3qMFqrJXc,https://virti.us/session?s=a3qMFqrJXc,true,NOT_PROCESSED,,,
2026-03-06 18:45,Michigan vs Clemson,Virtius,v3-h7s_0V6,https://virti.us/session?s=v3-h7s_0V6,true,NOT_PROCESSED,,,
2026-03-05 17:00,Temple / Maryland / Towson / Penn,Virtius,1IwBE6EQT7,https://virti.us/session?s=1IwBE6EQT7,true,NOT_PROCESSED,,,
2026-03-04 20:00,UNH vs SCSU,Virtius,1Hwvf4RcmD,https://virti.us/session?s=1Hwvf4RcmD,true,NOT_PROCESSED,,,
2026-03-02 20:30,Southern Utah vs Utah State,Virtius,6lAejgUK1O,https://virti.us/session?s=6lAejgUK1O,true,NOT_PROCESSED,,,
2026-03-01 17:00,SJSU / Boise State / ASU / Sac State,Virtius,2gmfmzzXnD,https://virti.us/session?s=2gmfmzzXnD,true,NOT_PROCESSED,,,
2026-03-01 16:00,Big 4 Meet @ Minnesota,Virtius,UgaSXGCcMl,https://virti.us/session?s=UgaSXGCcMl,true,NOT_PROCESSED,,,
2026-03-01 15:45,Denver vs Utah,Virtius,A3-0L0BRC6,https://virti.us/session?s=A3-0L0BRC6,true,NOT_PROCESSED,,,
2026-03-01 14:00,Brown vs Cortland,Virtius,qSy0PUhjdU,https://virti.us/session?s=qSy0PUhjdU,true,NOT_PROCESSED,,,
2026-03-01 14:00,Missouri vs Arkansas,Virtius,EWgMgesmq2,https://virti.us/session?s=EWgMgesmq2,true,NOT_PROCESSED,,,
2026-03-01 13:00,Cornell vs SCSU,Virtius,9oBHfJ3P6U,https://virti.us/session?s=9oBHfJ3P6U,true,NOT_PROCESSED,,,
2026-03-01 13:00,Utica / Springfield / RIC / Ithaca,Virtius,nddrxoLVJF,https://virti.us/session?s=nddrxoLVJF,true,NOT_PROCESSED,,,
2026-03-01 13:00,Kent State vs Bowling Green,Virtius,WyMrcXUvyo,https://virti.us/session?s=WyMrcXUvyo,true,NOT_PROCESSED,,,
2026-03-01 13:00,Penn State vs Springfield,Virtius,YtXeoVI5X7,https://virti.us/session?s=YtXeoVI5X7,false,NOT_PROCESSED,,,
2026-02-28 19:00,Oklahoma vs Nebraska,Virtius,Ffic-Xuqpq,https://virti.us/session?s=Ffic-Xuqpq,false,NOT_PROCESSED,,,
2026-02-28 19:00,Stanford International Collegiate '26,Virtius,zXgUOkJuM_,https://virti.us/session?s=zXgUOkJuM_,false,NOT_PROCESSED,,,
2026-02-28 18:00,B1G 4 Meet @ Penn State,Virtius,waBQt55a3S,https://virti.us/session?s=waBQt55a3S,true,NOT_PROCESSED,,,
2026-02-28 18:00,Air Force vs Mavericks,Virtius,oxO5wrSqhm,https://virti.us/session?s=oxO5wrSqhm,false,NOT_PROCESSED,,,
2026-02-28 17:00,UW-Whitewater vs Hamline,Virtius,wMv3ULBTd0,https://virti.us/session?s=wMv3ULBTd0,true,NOT_PROCESSED,,,
2026-02-28 13:00,West Chester vs Bridgeport,Virtius,p-hb5GT19l,https://virti.us/session?s=p-hb5GT19l,true,NOT_PROCESSED,,,
2026-02-28 12:00,Brockport vs Greenville,Virtius,francsJhDW,https://virti.us/session?s=francsJhDW,true,NOT_PROCESSED,,,
2026-02-27 22:00,Oregon State vs Stanford,Virtius,jfCXCKej2P,https://virti.us/session?s=jfCXCKej2P,true,NOT_PROCESSED,,,
2026-02-27 22:00,Big Four Meet @ UCLA,Virtius,XTmNt6nTmj,https://virti.us/session?s=XTmNt6nTmj,true,NOT_PROCESSED,,,
2026-02-27 21:30,LSU vs Alabama,Virtius,AVnfA4eZ9s,https://virti.us/session?s=AVnfA4eZ9s,true,NOT_PROCESSED,,,
2026-02-27 20:30,Southern Utah vs UC Davis,Virtius,t1cMABfyvA,https://virti.us/session?s=t1cMABfyvA,true,NOT_PROCESSED,,,
2026-02-27 20:00,TWU / Florida / Arizona State / Fisk,Virtius,81i9ZkWi9w,https://virti.us/session?s=81i9ZkWi9w,true,NOT_PROCESSED,,,
2026-02-27 19:30,Oklahoma vs Auburn,Virtius,5g6bBeMjBv,https://virti.us/session?s=5g6bBeMjBv,true,NOT_PROCESSED,,,
2026-02-27 19:00,UWL / UW-Eau Claire / Winona State,Virtius,UbNSwP_Ygr,https://virti.us/session?s=UbNSwP_Ygr,true,NOT_PROCESSED,,,
2026-02-27 19:00,Gustavus vs Simpson,Virtius,ACNByXMa71,https://virti.us/session?s=ACNByXMa71,true,NOT_PROCESSED,,,
2026-02-27 19:00,NC State / UNH / GW / Yale,Virtius,8PxdqdjcEc,https://virti.us/session?s=8PxdqdjcEc,true,NOT_PROCESSED,,,
2026-02-27 19:00,WVU vs BYU,Virtius,2hlulKJXIl,https://virti.us/session?s=2hlulKJXIl,true,NOT_PROCESSED,,,
2026-02-27 19:00,Pitt / Temple / Towson / Ball State,Virtius,sIzyb-QWSL,https://virti.us/session?s=sIzyb-QWSL,true,NOT_PROCESSED,,,
2026-02-27 19:00,NIU vs CMU,Virtius,1D102SPhCb,https://virti.us/session?s=1D102SPhCb,true,NOT_PROCESSED,,,
2026-02-27 19:00,UW-Oshkosh vs UW-Stout,Virtius,2i7iFaJQjl,https://virti.us/session?s=2i7iFaJQjl,true,NOT_PROCESSED,,,
2026-02-27 18:00,EMU / WMU / Illinois State,Virtius,mxpqfxAHZm,https://virti.us/session?s=mxpqfxAHZm,true,NOT_PROCESSED,,,
2026-02-27 18:00,Kentucky vs Georgia,Virtius,gULq4geJ6h,https://virti.us/session?s=gULq4geJ6h,true,NOT_PROCESSED,,,
2026-02-23 19:00,Illinois State vs NIU,Virtius,FnZlXexPyk,https://virti.us/session?s=FnZlXexPyk,true,NOT_PROCESSED,,,
2026-02-22 17:00,San Jose State / Air Force / UC Davis,Virtius,ff5uNNRP_U,https://virti.us/session?s=ff5uNNRP_U,true,NOT_PROCESSED,,,
2026-02-22 15:00,TWU / Oregon State / Kent State / Arizona State,Virtius,kh4N3TlFPm,https://virti.us/session?s=kh4N3TlFPm,true,NOT_PROCESSED,,,
2026-02-22 14:00,Bowling Green vs CMU,Virtius,YXu4e8AISF,https://virti.us/session?s=YXu4e8AISF,true,NOT_PROCESSED,,,
2026-02-22 14:00,Brockport vs Utica,Virtius,3bXX8dhkzn,https://virti.us/session?s=3bXX8dhkzn,true,NOT_PROCESSED,,,
2026-02-22 14:00,UNH vs SCSU,Virtius,1Hwvf4RcmD,https://virti.us/session?s=1Hwvf4RcmD,true,NOT_PROCESSED,,,
2026-02-22 13:00,GW / Towson / Eastern Michigan / Fisk,Virtius,rZ5k_ecJZU,https://virti.us/session?s=rZ5k_ecJZU,true,NOT_PROCESSED,,,
2026-02-22 12:00,Ivy Classic @ Yale,Virtius,lbjE9xJVDc,https://virti.us/session?s=lbjE9xJVDc,true,NOT_PROCESSED,,,
2026-02-22 11:00,Ursinus vs West Chester,Virtius,baURDCCzWJ,https://virti.us/session?s=baURDCCzWJ,true,NOT_PROCESSED,,,
2026-02-21 18:00,Michigan State vs Ohio State,Virtius,WztAzd5uB8,https://virti.us/session?s=WztAzd5uB8,true,NOT_PROCESSED,,,
2026-02-21 16:00,Arizona vs WVU,Virtius,Vcw8VriAW1,https://virti.us/session?s=Vcw8VriAW1,true,NOT_PROCESSED,,,
2026-02-21 16:00,NC State vs Stanford,Virtius,-6n24N7GB9,https://virti.us/session?s=-6n24N7GB9,true,NOT_PROCESSED,,,
2026-02-21 15:45,Michigan vs Rutgers,Virtius,MzpQK4MOR-,https://virti.us/session?s=MzpQK4MOR-,true,NOT_PROCESSED,,,
2026-02-21 13:00,Cortland / Ithaca / Springfield / Utica,Virtius,x0SCnefHVy,https://virti.us/session?s=x0SCnefHVy,true,NOT_PROCESSED,,,
2026-02-21 13:00,Simpson vs Army,Virtius,ATjW8OwEpn,https://virti.us/session?s=ATjW8OwEpn,false,NOT_PROCESSED,,,
2026-02-20 22:30,California vs UNC,Virtius,Gy1UoEUV_S,https://virti.us/session?s=Gy1UoEUV_S,true,NOT_PROCESSED,,,
2026-02-20 22:00,UC Davis vs William & Mary,Virtius,6Z_LRb0sXv,https://virti.us/session?s=6Z_LRb0sXv,true,NOT_PROCESSED,,,
2026-02-20 21:30,Washington vs Minnesota,Virtius,lPKr-NSRXt,https://virti.us/session?s=lPKr-NSRXt,true,NOT_PROCESSED,,,
2026-02-20 21:00,Utah vs Southern Utah,Virtius,ndi_E3zXZf,https://virti.us/session?s=ndi_E3zXZf,true,NOT_PROCESSED,,,
2026-02-20 21:00,BYU vs Denver,Virtius,LT-t1hW71-,https://virti.us/session?s=LT-t1hW71-,true,NOT_PROCESSED,,,
2026-02-20 20:45,Auburn vs Alabama,Virtius,Uq0-Su50HQ,https://virti.us/session?s=Uq0-Su50HQ,true,NOT_PROCESSED,,,
2026-02-20 20:45,Oklahoma vs LSU,Virtius,wgRDf2c3-1,https://virti.us/session?s=wgRDf2c3-1,true,NOT_PROCESSED,,,
2026-02-20 20:15,Arkansas vs Kentucky,Virtius,ei1d-Sqdki,https://virti.us/session?s=ei1d-Sqdki,true,NOT_PROCESSED,,,
2026-02-20 20:00,NIU / SEMO / Wilberforce,Virtius,4NO-KJs_U4,https://virti.us/session?s=4NO-KJs_U4,true,NOT_PROCESSED,,,
2026-02-20 19:30,Hamline vs Winona State,Virtius,_NbJrvpWdg,https://virti.us/session?s=_NbJrvpWdg,true,NOT_PROCESSED,,,
2026-02-20 19:00,Missouri / Illinois / Ball State / Air Force,Virtius,bzV6T1KGXo,https://virti.us/session?s=bzV6T1KGXo,true,NOT_PROCESSED,,,
2026-02-20 19:00,Maryland vs Nebraska,Virtius,KobWYz9FSj,https://virti.us/session?s=KobWYz9FSj,true,NOT_PROCESSED,,,
2026-02-20 19:00,UW-Stout / Simpson / Gustavus,Virtius,d2UEgFlOH-,https://virti.us/session?s=d2UEgFlOH-,true,NOT_PROCESSED,,,
2026-02-20 19:00,Georgia vs Florida,Virtius,OpBSXtdEKu,https://virti.us/session?s=OpBSXtdEKu,true,NOT_PROCESSED,,,
2026-02-20 19:00,Clemson vs Pitt,Virtius,NxvQtdFPfX,https://virti.us/session?s=NxvQtdFPfX,true,NOT_PROCESSED,,,
2026-02-20 19:00,UWL vs UW-Whitewater,Virtius,_LZsHk0zd9,https://virti.us/session?s=_LZsHk0zd9,true,NOT_PROCESSED,,,
2026-02-20 18:00,Temple vs Eastern Michigan,Virtius,oxnmPUWmbJ,https://virti.us/session?s=oxnmPUWmbJ,true,NOT_PROCESSED,,,
2026-02-19 19:00,UW-Eau Claire vs UW-Oshkosh,Virtius,T96tEUQivy,https://virti.us/session?s=T96tEUQivy,true,NOT_PROCESSED,,,
2026-02-15 17:00,San Jose State vs Utah State,Virtius,SqU2ZQMQpV,https://virti.us/session?s=SqU2ZQMQpV,true,NOT_PROCESSED,,,
2026-02-15 16:00,Pitt vs Clemson,Virtius,c-5n0HYsuI,https://virti.us/session?s=c-5n0HYsuI,true,NOT_PROCESSED,,,
2026-02-15 15:00,Nebraska vs Illinois,Virtius,I0tkVta-U8,https://virti.us/session?s=I0tkVta-U8,true,NOT_PROCESSED,,,
2026-02-15 14:00,Wilberforce / Fisk / Greenville,Virtius,Fa2IVlwh2n,https://virti.us/session?s=Fa2IVlwh2n,true,NOT_PROCESSED,,,
2026-02-15 14:00,Centenary vs TWU,Virtius,ohCuX_t7f9,https://virti.us/session?s=ohCuX_t7f9,true,NOT_PROCESSED,,,
2026-02-15 14:00,Simpson vs UW-Eau Claire,Virtius,RLHJEntgGq,https://virti.us/session?s=RLHJEntgGq,true,NOT_PROCESSED,,,
2026-02-15 14:00,Bowling Green vs NIU,Virtius,b-agB5veZQ,https://virti.us/session?s=b-agB5veZQ,true,NOT_PROCESSED,,,
2026-02-15 14:00,Penn / Towson / West Chester,Virtius,L_NC9NyZH9,https://virti.us/session?s=L_NC9NyZH9,true,NOT_PROCESSED,,,
2026-02-15 14:00,Michigan State / Maryland / Western Michigan,Virtius,FJgu6Y-fvj,https://virti.us/session?s=FJgu6Y-fvj,true,NOT_PROCESSED,,,
2026-02-15 13:00,Ball State vs Eastern Michigan,Virtius,VFjzN4-sDA,https://virti.us/session?s=VFjzN4-sDA,true,NOT_PROCESSED,,,
2026-02-15 13:00,GW / UNH / William & Mary,Virtius,eHpwdybVUI,https://virti.us/session?s=eHpwdybVUI,true,NOT_PROCESSED,,,
2026-02-15 13:00,SCSU vs Bridgeport,Virtius,SaeJV_UyoL,https://virti.us/session?s=SaeJV_UyoL,true,NOT_PROCESSED,,,
2026-02-14 20:45,Denver vs Arizona,Virtius,9mVFGPnmFw,https://virti.us/session?s=9mVFGPnmFw,true,NOT_PROCESSED,,,
2026-02-14 19:00,UCLA vs Michigan,Virtius,sRODbpKVC0,https://virti.us/session?s=sRODbpKVC0,true,NOT_PROCESSED,,,
2026-02-14 19:00,Illinois State vs SEMO,Virtius,p_RObghAwV,https://virti.us/session?s=p_RObghAwV,true,NOT_PROCESSED,,,
2026-02-14 18:00,WVU vs Arizona State,Virtius,JAMXqyuVNF,https://virti.us/session?s=JAMXqyuVNF,true,NOT_PROCESSED,,,
2026-02-14 17:00,Oregon State vs Southern Utah,Virtius,LIfEhpf1v9,https://virti.us/session?s=LIfEhpf1v9,true,NOT_PROCESSED,,,
2026-02-14 17:00,UW-Whitewater vs UW-Stout,Virtius,XB3xcUgOVc,https://virti.us/session?s=XB3xcUgOVc,true,NOT_PROCESSED,,,
2026-02-14 15:00,Nebraska / Greenville / William & Mary / Simpson,Virtius,QCUHUG-CpU,https://virti.us/session?s=QCUHUG-CpU,false,NOT_PROCESSED,,,
2026-02-14 14:00,Rutgers vs Iowa,Virtius,yx5JaF6pRu,https://virti.us/session?s=yx5JaF6pRu,true,NOT_PROCESSED,,,
2026-02-14 14:00,Empire State Collegiate Championship '26,Virtius,ECfuS40Qj9,https://virti.us/session?s=ECfuS40Qj9,true,NOT_PROCESSED,,,
2026-02-14 14:00,Penn State vs Minnesota,Virtius,01P3byhc6h,https://virti.us/session?s=01P3byhc6h,true,NOT_PROCESSED,,,
2026-02-14 12:00,RIC vs Springfield,Virtius,lcEGb_i42Y,https://virti.us/session?s=lcEGb_i42Y,true,NOT_PROCESSED,,,
2026-02-14 12:00,Michigan / Springfield / Arizona State,Virtius,lDbBdwTkDW,https://virti.us/session?s=lDbBdwTkDW,false,NOT_PROCESSED,,,
2026-02-13 21:00,Utah vs BYU,Virtius,ih5XFSatoU,https://virti.us/session?s=ih5XFSatoU,true,NOT_PROCESSED,,,
2026-02-13 20:45,LSU vs Auburn,Virtius,J7gHSsh5x-,https://virti.us/session?s=J7gHSsh5x-,true,NOT_PROCESSED,,,
