Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
3,6,Faith Torrez,Oklahoma,BB,10.000,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,10.00,9.95,10.00,10.00
3,1,Railey Jackson,Missouri,BB,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.80,9.85,9.85
3,2,Amy Wier,Missouri,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.80,9.85,9.85
3,3,Kaia Tanskanen,Missouri,BB,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.80,9.80,9.85
3,4,Olivia Kelly,Missouri,BB,9.775,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.80,9.75,9.75
3,5,Lauren Macpherson,Missouri,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.95,9.90
3,6,Addison Lawrence,Missouri,BB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.80,9.85,9.90
3,1,Rylee Guevara,Ohio State,BB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.90,9.80,9.75
3,2,Ava Jackson,Ohio State,BB,9.700,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,9.80,10.00,9.70,9.70,9.40,9.70
3,3,Cameron Smith,Ohio State,BB,9.100,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,9.80,9.80,9.80,9.80,9.05,9.15,9.15,9.00
3,4,Natalie Martin,Ohio State,BB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.90,9.80,9.80
3,5,Tory Vetter,Ohio State,BB,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.85
3,6,Courtney McCann,Ohio State,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.80,9.90
3,1,Priscilla Park,Arkansas,BB,9.850,,,,,Y,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.80,9.85,9.90
3,2,Hailey Klein,Arkansas,BB,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.80,9.80
3,3,Cami Weaver,Arkansas,BB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.75,9.80,9.80,9.80
3,4,Allison Cucci,Arkansas,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.85
3,5,Morgan Price,Arkansas,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
3,6,Joscelyn Roberson,Arkansas,BB,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.95
4,1,Ella Murphy,Oklahoma,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.85
4,2,Addison Fatta,Oklahoma,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
4,3,Lily Pederson,Oklahoma,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.95,9.85,9.90
4,4,Keira Wells,Oklahoma,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
4,5,Elle Mueller,Oklahoma,FX,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,10.00,9.95,9.90,9.95
4,6,Mackenzie Estep,Oklahoma,FX,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.90,9.95
4,1,Railey Jackson,Missouri,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,2,Elise Tisler,Missouri,FX,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.90,9.80,9.80
4,3,Ayla Acevedo,Missouri,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,4,Kaia Tanskanen,Missouri,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.85
4,5,Kennedy Griffin,Missouri,FX,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.95
4,6,Hannah Horton,Missouri,FX,9.925,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.95,9.90,10.00
4,1,Rylee Guevara,Ohio State,FX,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.85,9.80,9.80
4,2,Baylie Belman,Ohio State,FX,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.80,9.75,9.85
4,3,Cameron Smith,Ohio State,FX,9.725,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.70,9.75,9.70,9.75
4,4,Kaitlyn Grimes,Ohio State,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,5,Tory Vetter,Ohio State,FX,9.750,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.65,9.80,9.80,9.70
4,6,JJ Coleman,Ohio State,FX,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.85
4,1,Hailey Klein,Arkansas,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.80
4,2,Leah Smith,Arkansas,FX,9.825,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.80,9.85,9.85
4,3,Morgan Price,Arkansas,FX,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
4,4,Frankie Price,Arkansas,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.85
4,5,Lauren Williams,Arkansas,FX,9.850,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.80
4,6,Joscelyn Roberson,Arkansas,FX,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.95,9.95
